id,frameTime,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
81392-014,0.0,0.7377934,-0.0004599315,0.1602252,0.20287850000000002,0.632804,536,535,1,331.1242,0.04425508,23.28633,47.72935,17.335739999999998,536,535,1,451.2766,0.2891284,83.4171,119.8354,208.3424,433,432,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.409611e-06,-1.889767e-09,9.482640000000001e-07,1.4118600000000002e-06,8.259869e-07,536,535,1,9.166667,0.01075617,1.3744319999999999,2.2929459999999997,6.478873,497,496,1,3
56896-026,0.0,0.8346517,-0.0007340619,0.09394573,0.1367,0.5795485,296,295,1,470.9545,0.4128786,62.78086,107.9345,41.839,296,295,1,437.2549,-0.10736400000000001,72.77135,90.79941,193.4306,257,256,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.091849e-06,-7.505138e-10,8.956476e-08,2.160916e-07,7.364715e-08,296,295,1,11.66667,0.02099463,1.4312200000000002,2.45569,7.120622999999999,257,256,1,3
47647-000,0.0,0.6985584,8.460283000000002e-05,0.19076629999999997,0.2137284,0.6309968,325,324,1,478.4162,0.09609295,25.6054,58.458040000000004,19.239320000000003,325,324,1,449.411,0.1003324,44.78719,67.16808,178.4467,260,259,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.08580633,0.0002308118,0.0053304780000000005,0.01250458,0.1264514,57,56,1,2.128974e-06,1.563324e-10,2.775967e-07,3.9660059999999994e-07,2.579048e-07,325,324,1,17.5,0.01764944,2.385781,3.3655449999999996,10.62937,286,285,1,0
46352-003,0.0,0.8610803,-0.0007772400999999999,0.17315940000000002,0.2191129,0.6763361,136,135,1,480.9233,-0.2561924,64.2849,110.3799,46.76055,136,135,1,435.8703,-0.8097209,57.67601,83.49534,206.7153,117,116,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.402026e-06,-1.192545e-09,1.2327749999999999e-07,2.214659e-07,1.247426e-07,136,135,1,7.5,0.04297725,1.3754309999999998,1.968198,4.43299,97,96,1,0
23789-004,0.0,0.7414584,-0.0001135908,0.15401610000000002,0.1855177,0.6145925,395,394,1,336.677,0.0841819,26.56059,55.15874,18.08158,395,394,1,459.1797,0.07252017,45.42487,73.36617,145.6391,326,325,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.306737e-06,-1.254405e-09,3.38891e-07,4.877391e-07,3.553895e-07,395,394,1,7.5,-0.00357255,1.34615,1.5434299999999999,3.925562,356,355,1,0
87083-004,0.0,0.7239606,-5.6842299999999996e-05,0.15006860000000002,0.1778309,0.5649231,395,394,1,488.8009,0.06759597,26.938390000000002,59.69426,16.49651,395,394,1,451.9463,0.132106,57.125730000000004,83.84244,126.5859,321,320,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0027852259999999996,2.3247880000000003e-06,0.000101161,0.0003041364,0.004137277,103,102,1,8.292936e-06,1.940222e-10,6.72469e-07,1.0186e-06,6.520455e-07,395,394,1,10.83333,0.006189485,1.939114,2.348399,7.324438000000001,356,355,1,0
25066-011,0.0,0.6834864,9.724955e-05,0.1224521,0.1499366,0.5532522,285,284,1,331.2581,0.1128519,15.94716,36.81957,6.890331,285,284,1,441.7807,0.25324800000000003,48.58191,80.43994,115.157,225,224,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.064323e-05,-5.904232000000001e-09,1.417786e-06,1.9984000000000002e-06,1.459555e-06,285,284,1,10.83333,0.004795562,1.674177,2.193239,4.1666669999999995,246,245,1,0
81392-001,0.0,0.5403998000000001,-0.00037696400000000003,0.1411829,0.1599908,0.6570712,136,135,1,41.80265,-0.01405696,7.128589999999999,8.492405,6.08041,136,135,1,141.7113,-0.0170014,24.61684,32.88479,125.0822,121,120,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.886147e-06,-4.6397139999999995e-09,6.834940999999999e-07,1.042444e-06,7.167036e-07,136,135,1,8.333333,0.05755138,0.80882,1.8825610000000002,6.443299,97,96,1,3
87083-017,0.0,0.6029465,0.0027933429999999998,0.14956370000000002,0.1832114,0.5745655,56,55,1,32.34046,0.17731889999999997,7.454847,9.542997999999999,1.992111,56,55,1,138.0974,2.021731,31.97846,47.832809999999995,118.504,46,45,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.3076929999999994e-06,-1.765171e-08,7.163945e-07,9.42608e-07,1.037148e-06,56,55,1,3.333333,0.09395418,0.5118222,0.8546860999999999,4.705883,17,16,1,0
18771-000,0.0,0.8114449,-0.0004060831,0.15759990000000001,0.1921934,0.5252103,125,124,1,331.8617,-0.7448395000000001,30.99206,57.714290000000005,17.175060000000002,125,124,1,285.1136,0.2809016,38.8987,53.58865,120.6421,85,84,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.989504e-06,-1.980983e-09,2.6518659999999996e-07,3.9572390000000006e-07,2.3770749999999999e-07,125,124,1,7.5,0.04007265,0.6741577,1.2683440000000001,4.447674,86,85,1,0
95465-010,0.0,0.8885148000000002,-0.0001792953,0.1622307,0.2060243,0.7140294,1096,1095,1,490.0686,0.01715795,25.44202,60.94007,23.38925,1096,1095,1,442.022,-0.04665529,66.29274000000001,87.01602,218.3785,962,961,1,0.3547488,0.00046324480000000003,0.09880357,0.1461614,0.1557228,686,685,1,0.3241947,4.288991e-05,0.11807089999999998,0.1248766,0.20664200000000002,418,417,1,0.36219120000000005,0.0002186322,0.1113652,0.1317285,0.16361610000000001,821,616,205,5.8748090000000005e-06,-4.52824e-10,4.3715870000000003e-07,6.678101e-07,4.582958e-07,1096,1095,1,10.83333,0.004509525,1.695009,2.54399,4.418165,1057,1056,1,0
82975-009,0.0,0.9403898,-0.002143319,0.20048039999999998,0.2416699,0.6855018,125,124,1,490.7159,1.0103600000000001,59.39326,110.7038,43.34687,125,124,1,421.3596,-0.10765710000000002,63.956990000000005,90.06043000000001,285.907,104,103,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.699719e-06,-1.7575299999999998e-09,1.074369e-06,1.540501e-06,8.554715999999999e-07,125,124,1,4.1666669999999995,0.0153938,0.8565972,1.1300290000000002,3.081395,86,85,1,0
46352-000,0.0,0.8400648999999999,-0.0023551220000000003,0.1732493,0.2265855,0.6176844,131,130,1,479.0565,1.46852,84.60585,132.1615,56.65326999999999,131,130,1,190.9917,-0.3336203,31.52045,44.1924,170.6106,99,98,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.3531820000000004e-07,-1.00324e-09,5.004973000000001e-08,8.539072e-08,5.8180510000000006e-08,131,130,1,7.5,0.0033585959999999997,1.4509530000000002,1.873643,4.755434999999999,92,91,1,0
25066-004,0.0,0.4674359,-0.006642256,0.08708715,0.143328,0.6728141,46,45,1,24.66906,-0.3338884,4.601898,7.421321000000001,7.338763,46,45,1,151.6006,-2.01052,24.03639,44.25558,114.8375,46,45,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.9636000000000005e-06,-2.3189769999999997e-08,8.635168e-07,1.569562e-06,9.150792e-07,46,45,1,1.666667,0.2380953,0.30612249999999996,0.6070262,2.142857,7,6,1,0
56896-014,0.0,0.7189963,-0.004003425,0.131735,0.1805961,0.6615496,46,45,1,318.2632,2.445354,35.74173,59.89779,28.85763,46,45,1,265.4653,4.039615,41.88055,73.48267,150.6939,43,42,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.027998e-07,-2.9046700000000005e-09,5.2118989999999995e-08,8.468908000000001e-08,7.614566e-08,46,45,1,1.666667,0.2380953,0.30612249999999996,0.6070262,2.142857,7,6,1,3
71834-003,0.0,0.47870209999999996,-0.002537186,0.1093096,0.13735029999999998,0.5749916,66,65,1,41.45215,-0.04749316,7.8098350000000005,9.729217,-1.516585,66,65,1,195.2377,1.370616,28.797279999999997,44.00313,105.3179,59,58,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.198132000000001e-06,-2.010824e-08,1.219556e-06,1.562464e-06,1.29083e-06,66,65,1,7.5,0.22283270000000002,1.099579,2.1754330000000004,3.611111,27,26,1,0
87083-030,0.0,0.5894858000000001,0.001571254,0.1023651,0.1528099,0.6704366,175,174,1,45.301790000000004,0.09551061,6.361567,9.425533,6.469843,175,174,1,206.5802,0.1875539,37.26293,45.56805,164.0986,164,163,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.806462e-06,-1.0133559999999999e-08,9.309723000000001e-07,1.403194e-06,1.149019e-06,175,174,1,4.1666669999999995,-0.002490742,1.0808520000000001,1.21773,3.1801470000000003,136,135,1,0
81392-017,0.0,0.5427319,-0.0001494478,0.07454091,0.10433030000000001,0.7505988,145,144,1,28.39777,-0.01654555,4.219428,5.679037,11.02356,145,144,1,185.893,-0.1359849,10.2228,20.69815,146.549,145,144,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.635376e-06,-6.230536999999999e-09,9.984852e-07,1.523397e-06,1.139245e-06,145,144,1,3.333333,0.0008816914999999999,0.45389840000000004,0.6530365,4.732704,106,105,1,3
81392-038,0.0,0.8224054000000001,3.0847529999999994e-05,0.19535450000000001,0.21967289999999998,0.640352,926,925,1,354.0808,-0.0012506260000000001,22.318820000000002,46.03653,19.05796,926,925,1,450.6955,0.03407118,76.04694,99.99079,219.5242,733,732,1,0.4653226,0.001547875,0.1018873,0.21327359999999998,0.24756039999999999,390,389,1,0.4244633,0.002053472,0.08315795,0.18977839999999999,0.2887053,272,271,1,0.05557664,-0.0001198127,0.01114232,0.02371502,0.02751791,580,476,104,1.2619560000000001e-05,-2.018429e-10,1.343426e-06,1.961728e-06,1.186355e-06,926,925,1,10.83333,0.004693613,1.7659529999999999,2.486293,5.496054,887,886,1,3
58812-004,0.0,0.8824664000000001,0.0001668804,0.1527945,0.1827216,0.48096359999999994,246,245,1,473.6489,-0.05624843,103.7347,128.7883,79.92245,246,245,1,427.5539,0.43008509999999994,91.57136,109.8268,310.546,154,153,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.97297e-07,6.310016e-11,2.2235970000000002e-08,4.726533e-08,2.320583e-08,246,245,1,11.66667,-0.00661816,1.979915,2.509986,6.8840580000000005,207,206,1,0
91117-004,0.0,0.6625324,-0.00282722,0.1482494,0.1878269,0.7230134,87,86,1,475.3013,-1.9021560000000002,47.81388,94.76512,36.62765,87,86,1,377.1813,-2.459041,30.37769,68.97174,200.5638,76,75,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.746856e-06,-3.924353e-08,1.7883860000000001e-06,2.568517e-06,2.039265e-06,87,86,1,4.1666669999999995,0.04106963,0.5677378000000001,0.8920300999999999,2.708333,48,47,1,0
45758-004,0.0,0.7184904000000001,4.455555e-05,0.14473889999999998,0.17184760000000002,0.4987197,315,314,1,486.7426,-0.1851104,84.19991999999999,125.563,50.03577,315,314,1,424.4424,-0.2031907,76.15898,100.8514,146.9035,194,193,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.779147e-06,-7.243915e-10,2.83929e-07,5.283495999999999e-07,2.398752e-07,315,314,1,10.83333,0.009826246,1.273125,1.8459009999999998,5.199275,276,275,1,0
82975-005,0.0,0.677125,0.001068014,0.1624139,0.19527020000000003,0.7176076,96,95,1,330.9122,-0.04943524,25.50134,56.96343,25.020039999999998,96,95,1,192.1774,0.3965797,19.141,30.864109999999997,173.1804,83,82,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0323689999999997e-06,-7.472533e-10,3.647432e-07,5.207678e-07,5.035719000000001e-07,96,95,1,4.1666669999999995,0.01242331,1.1220430000000001,1.238987,3.333333,57,56,1,0
26753-012,0.0,0.8501550999999999,-0.0018144329999999998,0.159057,0.21007759999999998,0.7524946,116,115,1,48.17559,-0.2255506,8.716866,12.79787,12.82971,116,115,1,448.7177,-2.67921,61.74445,112.7056,206.8326,103,102,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.612725e-05,4.2526e-08,5.683638e-06,6.875699e-06,7.65355e-06,116,115,1,1.666667,0.001686913,0.2209257,0.3307512,2.37013,77,76,1,0
71834-004,0.0,0.6782050000000001,0.001511468,0.11186739999999999,0.151365,0.5373412,145,144,1,484.5795,-0.636717,40.31462,70.50879,21.1071,145,144,1,452.7292,-0.02110265,84.99684,106.095,185.7163,117,116,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.462593000000001e-06,-5.035553e-09,9.934312e-07,1.364089e-06,1.017577e-06,145,144,1,6.6666669999999995,0.03867211,0.5848673000000001,1.377402,3.482704,106,105,1,0
44209-011,0.0,0.8087456000000001,0.0002432235,0.16654539999999998,0.2035473,0.7142395,365,364,1,485.6156,0.12007169999999999,23.47356,58.641830000000006,20.19707,365,364,1,285.6622,0.106448,33.78463,48.18578,194.2877,321,320,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04830862,8.424024e-05,0.002468615,0.006328114,0.07144232,71,70,1,5.4685289999999996e-06,-4.316567e-10,5.517178e-07,8.275797e-07,5.508920999999999e-07,365,364,1,7.5,-0.004293756,1.277025,1.571161,3.650307,326,325,1,0
61496-006,0.0,0.8462376,5.281488e-05,0.13107370000000002,0.1662785,0.4846618,365,364,1,494.5531,0.08205882,27.57402,65.23533,11.14993,365,364,1,454.4799,0.242238,91.44476999999999,114.778,176.1419,238,237,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.39410890000000004,0.01407532,0.06455879,0.10672519999999999,0.5517524,15,14,1,4.791183e-06,-1.1535250000000001e-09,3.1247029999999997e-07,6.007346e-07,2.7159090000000005e-07,365,364,1,8.333333,-0.00267826,1.250843,1.502241,6.7024539999999995,326,325,1,0
26753-022,0.0,0.7499281999999999,-0.0004096911,0.1512255,0.18145820000000001,0.5897704,356,355,1,483.8627,0.0782578,21.70326,49.59362,10.84815,356,355,1,463.0833,-0.4228769,69.51289,101.7464,158.259,299,298,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.952043e-06,-9.211422e-10,7.399619e-07,1.207325e-06,5.95536e-07,356,355,1,9.166667,0.0052880769999999995,1.6409799999999999,2.033328,6.3643529999999995,317,316,1,0
25066-000,0.0,0.6625357,7.273944e-05,0.14035479999999997,0.1633917,0.5364249,306,305,1,476.5026,-0.01290911,79.82552,119.5986,49.90136,306,305,1,280.677,-0.07409682,28.344479999999997,46.094809999999995,100.6844,214,213,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.146853e-05,-1.349899e-09,1.357079e-06,1.985458e-06,1.1648309999999999e-06,306,305,1,10.83333,-0.002151951,1.6956229999999999,2.167827,3.820225,267,266,1,0
81392-026,0.0,0.7106539000000001,-0.00021746970000000002,0.1387088,0.16592089999999998,0.5896351,416,415,1,339.3699,0.04620726,26.09402,53.08286999999999,17.21997,416,415,1,453.8681,0.1293241,87.31039,113.8985,196.2211,338,337,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.735852e-06,-1.58331e-09,7.07248e-07,1.114502e-06,5.621039e-07,416,415,1,10.83333,0.005045325,1.490643,1.956464,5.437666,377,376,1,3
29735-000,0.0,0.709083,0.0017954070000000002,0.15448570000000003,0.18540399999999999,0.5681428000000001,66,65,1,473.7517,-4.610453,100.6675,159.6072,97.52323,66,65,1,356.4445,-4.833092,57.84636999999999,92.50447,249.2481,35,34,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.109818e-06,3.286332e-09,1.813089e-07,2.781167e-07,1.48748e-07,66,65,1,5.8333330000000005,0.1221001,0.6484873000000001,1.22138,5.277778,27,26,1,0
44574-004,0.0,0.6607208000000001,-0.004252034,0.13370810000000002,0.1791241,0.5842826,66,65,1,323.9981,-1.3759700000000001,27.39234,58.09758000000001,17.61504,66,65,1,295.8014,-2.142905,27.73697,54.881840000000004,136.1251,54,53,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.606433e-06,-1.211967e-08,6.075969e-07,9.194351999999999e-07,5.094157e-07,66,65,1,7.5,0.22283270000000002,1.099579,2.1754330000000004,3.611111,27,26,1,3
61496-001,0.0,0.41143100000000005,0.02454476,0.09208978,0.14857720000000002,0.66637,14,13,1,31.23675,1.6355950000000001,6.947888000000001,10.7765,5.362106,14,13,1,135.5642,4.269985,39.41714,51.208420000000004,150.6002,14,13,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.064484e-06,2.925502e-08,5.596859e-07,6.605068e-07,9.772011e-07,14,13,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25066-006,0.0,0.751484,0.002269321,0.18727270000000001,0.21811350000000002,0.6059628,56,55,1,40.87498,-0.04774078,10.09394,11.62151,5.6283449999999995,56,55,1,401.4962,-5.262496,59.14375,106.8095,242.7983,47,46,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.299410000000001e-07,5.593770999999999e-09,1.429641e-07,2.098114e-07,1.528912e-07,56,55,1,1.666667,0.04697709,0.2559111,0.42734300000000003,2.352941,17,16,1,0
44209-001,0.0,0.8421715,-6.349981e-05,0.2119451,0.2373347,0.6487988,896,895,1,486.613,-0.03539202,55.6364,94.7606,41.71488,896,895,1,465.3375,-0.08926757,52.25163,70.27925,188.4417,703,702,1,0.370798,0.0017460989999999999,0.0740952,0.1737652,0.1759731,296,295,1,0.24201460000000002,0.0001353909,0.0072745019999999995,0.02393243,0.3601408,126,125,1,0.189519,-3.28987e-05,0.04702,0.05849853,0.1535057,628,627,1,8.145733000000001e-06,5.7641119999999995e-11,4.771645e-07,8.559453e-07,4.129742e-07,896,895,1,12.5,0.001283767,2.0914759999999997,2.557829,5.005833999999999,857,856,1,0
23789-005,0.0,0.32783379999999995,-0.007955894,0.06108036,0.1077011,0.6900109999999999,36,35,1,19.33975,-0.49323720000000004,3.4797830000000003,6.407012,6.704066,36,35,1,100.8856,0.005879601999999999,8.201103,15.90424,129.64,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7287229999999999e-06,-1.815622e-08,3.884948e-07,5.232874000000001e-07,5.529125e-07,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56896-033,0.0,0.9093786,0.0004753742,0.1449187,0.181199,0.6359007,136,135,1,476.5254,0.8260242,40.17259,74.14983000000001,26.441959999999998,136,135,1,438.2592,2.923886,73.55127,137.0617,271.9388,120,119,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.379424e-06,-3.218594e-09,1.672666e-07,2.835487e-07,1.932996e-07,136,135,1,4.1666669999999995,0.02483082,0.7263065,1.107281,4.27835,97,96,1,3
56896-006,0.0,0.9044188,4.034029e-05,0.1046568,0.1391615,0.6421356,356,355,1,43.98751,-0.007988614,5.553511,7.286898,7.087957,356,355,1,454.472,-0.359849,85.7896,111.4681,205.4483,346,345,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.09771715,0.00043728349999999996,0.007579051,0.01612981,0.1432444,44,43,1,6.787564e-06,1.787818e-09,7.010531999999999e-07,1.124954e-06,5.796683e-07,356,355,1,9.166667,0.01527844,1.378282,2.161632,4.992114,317,316,1,3
81392-004,0.0,0.7809188,-0.0008008066,0.18239360000000002,0.2194542,0.5915895999999999,275,274,1,481.8628,-0.1738745,33.45341,73.43498000000001,21.94838,275,274,1,349.7472,0.006666274,45.33211,65.16515,163.8884,204,203,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.811458e-06,-1.337539e-09,7.490262e-07,1.17203e-06,6.733366e-07,275,274,1,11.66667,-0.003346765,2.295732,2.6434040000000003,6.970339,236,235,1,3
95407-003,0.0,0.5067298,-0.00455227,0.07620305,0.12268299999999999,0.5174227,61,60,1,31.996059999999996,-0.24083520000000003,4.091043,6.814814999999999,-1.848623,61,60,1,438.0071,-8.519424,64.03364,134.9568,253.3805,43,42,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.553708000000001e-07,1.4629059999999998e-09,1.1502139999999999e-07,1.515707e-07,1.022008e-07,61,60,1,3.333333,0.05740635,0.3342573,0.5618331999999999,2.5,22,21,1,3
44574-008,0.0,0.5060192,-0.0007039603999999999,0.10224420000000001,0.12025339999999998,0.6424198,156,155,1,26.55834,-0.02317053,5.971735,6.90123,4.018127,156,155,1,149.8684,-0.3371397,15.39959,27.74708,133.9322,153,152,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.8042739999999997e-06,-2.361541e-09,2.7889209999999997e-07,4.544518e-07,3.782418e-07,156,155,1,4.1666669999999995,0.01928198,0.7921611999999999,1.164089,3.1196580000000003,117,116,1,3
87083-031,0.0,0.7894386999999999,-0.0006695483000000001,0.1214518,0.1612397,0.4944843,296,295,1,491.7807,0.07615162,27.05033,65.93446,11.753160000000001,296,295,1,269.3216,0.272015,41.32196,57.50116,113.6824,196,195,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.101296e-06,-4.008843e-10,7.620885e-07,1.260751e-06,6.909031999999999e-07,296,295,1,6.6666669999999995,0.01523712,0.7615512,1.435622,4.941634,257,256,1,0
25066-010,0.0,0.6827525,-0.001151542,0.135223,0.1658196,0.5784405,106,105,1,480.0232,0.9707524,43.20919,77.55188000000001,24.204710000000002,106,105,1,208.0319,-1.5028780000000002,31.00177,56.628119999999996,117.5976,83,82,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.614237000000001e-06,-3.1305320000000004e-08,9.89593e-07,1.7333099999999998e-06,9.550688e-07,106,105,1,5.8333330000000005,-0.004256785,1.099684,1.357033,5.522387999999999,67,66,1,0
78080-001,0.0,0.8226832000000001,-0.00046479910000000004,0.22564050000000002,0.2717128,0.6850354000000001,352,351,1,64.43467,-0.03454846,12.77556,15.72729,8.603079,352,351,1,240.526,-0.15315620000000002,27.76588,42.61585,200.0228,283,282,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02208691,8.68359e-05,0.001620428,0.0035323309999999997,0.03242547,47,46,1,3.816981e-06,-1.6144170000000002e-09,5.195948e-07,7.168423e-07,6.121132e-07,352,351,1,4.1666669999999995,0.003081139,1.2155559999999999,1.296885,3.769968,313,312,1,0
